K,link_latency,bandwidth,chunk_size,chunks_per_collective,max_runtime,mean_runtime,median_runtime,std_dev_runtime,variance_runtime
2,500,400,8000,2,12040,12040.0,12040.0,0.0,0.0
2,500,400,8000,3,25641,24475.5,24475.5,1165.5,1358390.25
2,500,400,8000,4,38233,37497.75,38233.0,1273.490356265017,1621777.6875
2,500,400,8500,1,4440,4440.0,4440.0,0.0,0.0
2,500,400,8500,2,12040,11180.0,11180.0,860.0,739600.0
2,500,400,8500,3,23310,22144.5,22144.5,1165.5,1358390.25
2,500,400,8500,4,41174,39703.5,39703.5,1470.5,2162370.25
2,500,400,9000,1,4440,4440.0,4440.0,0.0,0.0
2,500,400,9000,2,12040,11180.0,11180.0,860.0,739600.0
2,500,400,9000,3,23310,22144.5,22144.5,1165.5,1358390.25
2,500,400,9000,4,35292,35292.0,35292.0,0.0,0.0
2,500,400,9500,1,4440,4440.0,4440.0,0.0,0.0
2,500,400,9500,2,13760,12470.0,12900.0,1426.148659852822,2033900.0
2,500,400,9500,3,23310,23310.0,23310.0,0.0,0.0
2,500,400,9500,4,41174,39703.5,41174.0,2546.980712530034,6487110.75
2,500,400,10000,1,4440,4440.0,4440.0,0.0,0.0
2,500,400,10000,2,10320,10320.0,10320.0,0.0,0.0
2,500,400,10000,3,23310,23310.0,23310.0,0.0,0.0
2,500,400,10000,4,38233,37497.75,38233.0,1273.490356265017,1621777.6875
2,500,500,1,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,1,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,1,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,1,4,34342,32502.25,33115.5,2033.920152685449,4136831.1875
2,500,500,500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,500,2,10332,9594.0,9594.0,738.0,544644.0
2,500,500,500,3,21604,20131.0,20622.0,1628.4627720645012,2651891.0
2,500,500,500,4,31889,30662.5,30662.5,1226.5,1504302.25
2,500,500,1000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,1000,2,10332,9594.0,9594.0,738.0,544644.0
2,500,500,1000,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,1000,4,34342,32502.25,33115.5,2033.920152685449,4136831.1875
2,500,500,1500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,1500,2,10332,9963.0,10332.0,639.1267479929157,408483.0
2,500,500,1500,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,1500,4,34342,33728.75,34342.0,1062.180157741614,1128226.6875
2,500,500,2000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,2000,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,2000,3,21604,20622.0,20622.0,982.0,964324.0
2,500,500,2000,4,31889,30662.5,30662.5,1226.5,1504302.25
2,500,500,2500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,2500,2,10332,9594.0,10332.0,1278.2534959858315,1633932.0
2,500,500,2500,3,21604,21604.0,21604.0,0.0,0.0
2,500,500,2500,4,34342,31889.0,31889.0,2453.0,6017209.0
2,500,500,3000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,3000,2,11808,10332.0,10332.0,1476.0,2178576.0
2,500,500,3000,3,21604,20622.0,21604.0,1700.8738930326374,2892972.0
2,500,500,3000,4,36795,33728.75,34342.0,3186.540473224842,10154040.1875
2,500,500,3500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,3500,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,3500,3,21604,20622.0,20622.0,982.0,964324.0
2,500,500,3500,4,34342,33728.75,34342.0,1062.180157741614,1128226.6875
2,500,500,4000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,4000,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,4000,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,4000,4,34342,33115.5,33115.5,1226.5,1504302.25
2,500,500,4500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,4500,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,4500,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,4500,4,34342,32502.25,33115.5,2033.920152685449,4136831.1875
2,500,500,5000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,5000,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,5000,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,5000,4,29436,29436.0,29436.0,0.0,0.0
2,500,500,5500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,5500,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,5500,3,17676,17676.0,17676.0,0.0,0.0
2,500,500,5500,4,36795,33728.75,34342.0,3186.540473224842,10154040.1875
2,500,500,6000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,6000,2,10332,9594.0,9594.0,738.0,544644.0
2,500,500,6000,3,19640,19149.0,19640.0,850.4369465163187,723243.0
2,500,500,6000,4,31889,31275.75,31889.0,1062.180157741614,1128226.6875
2,500,500,6500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,6500,2,10332,9594.0,9594.0,738.0,544644.0
2,500,500,6500,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,6500,4,34342,33728.75,34342.0,1062.180157741614,1128226.6875
2,500,500,7000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,7000,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,7000,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,7000,4,29436,29436.0,29436.0,0.0,0.0
2,500,500,7500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,7500,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,7500,3,17676,17676.0,17676.0,0.0,0.0
2,500,500,7500,4,34342,33728.75,34342.0,1062.180157741614,1128226.6875
2,500,500,8000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,8000,2,10332,9594.0,9594.0,738.0,544644.0
2,500,500,8000,3,19640,19640.0,19640.0,0.0,0.0
2,500,500,8000,4,36795,34342.0,35568.5,3004.299169523568,9025813.5
2,500,500,8500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,8500,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,8500,3,21604,20131.0,20622.0,1628.4627720645012,2651891.0
2,500,500,8500,4,31889,31275.75,31889.0,1062.180157741614,1128226.6875
2,500,500,9000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,9000,2,11808,10701.0,11070.0,1223.8345476411425,1497771.0
2,500,500,9000,3,19640,18658.0,18658.0,982.0,964324.0
2,500,500,9000,4,31889,31275.75,31889.0,1062.180157741614,1128226.6875
2,500,500,9500,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,9500,2,8856,8856.0,8856.0,0.0,0.0
2,500,500,9500,3,19640,18658.0,18658.0,982.0,964324.0
2,500,500,9500,4,34342,32502.25,33115.5,2033.920152685449,4136831.1875
2,500,500,10000,1,3952,3952.0,3952.0,0.0,0.0
2,500,500,10000,2,10332,10332.0,10332.0,0.0,0.0
2,500,500,10000,3,19640,19149.0,19640.0,850.4369465163187,723243.0
2,500,500,10000,4,29436,29436.0,29436.0,0.0,0.0
2,500,600,1,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,1,2,10504,9519.25,9847.5,1088.68208743416,1185228.6875
2,500,600,1,3,17200,16770.0,17200.0,744.7818472546172,554700.0
2,500,600,1,4,29778,28714.5,29778.0,1842.036033849501,3393096.75
2,500,600,500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,500,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,500,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,1000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,1000,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,1000,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,1000,4,27651,27651.0,27651.0,0.0,0.0
2,500,600,1500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,1500,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,1500,3,17200,16770.0,17200.0,744.7818472546172,554700.0
2,500,600,1500,4,29778,28182.75,28714.5,1763.6152322714838,3110338.6875
2,500,600,2000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,2000,2,9191,8862.75,9191.0,568.545677584484,323244.1875
2,500,600,2000,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,2000,4,25524,25524.0,25524.0,0.0,0.0
2,500,600,2500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,2500,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,2500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,2500,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,3000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,3000,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,3000,3,17200,16340.0,16340.0,860.0,739600.0
2,500,600,3000,4,29778,28182.75,28714.5,1763.6152322714838,3110338.6875
2,500,600,3500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,3500,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,3500,3,17200,16770.0,17200.0,744.7818472546172,554700.0
2,500,600,3500,4,29778,27651.0,28714.5,2605.03234144991,6786193.5
2,500,600,4000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,4000,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,4000,3,20640,19780.0,20640.0,1489.5636945092344,2218800.0
2,500,600,4000,4,27651,27651.0,27651.0,0.0,0.0
2,500,600,4500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,4500,2,10504,9519.25,9847.5,1088.68208743416,1185228.6875
2,500,600,4500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,4500,4,31905,29778.0,30841.5,2605.03234144991,6786193.5
2,500,600,5000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,5000,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,5000,3,17200,16340.0,16340.0,860.0,739600.0
2,500,600,5000,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,5500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,5500,2,10504,9519.25,9847.5,1088.68208743416,1185228.6875
2,500,600,5500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,5500,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,6000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,6000,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,6000,3,18920,17200.0,17200.0,1720.0,2958400.0
2,500,600,6000,4,25524,25524.0,25524.0,0.0,0.0
2,500,600,6500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,6500,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,6500,3,18920,18060.0,18060.0,860.0,739600.0
2,500,600,6500,4,27651,27651.0,27651.0,0.0,0.0
2,500,600,7000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,7000,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,7000,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,7000,4,29778,28182.75,28714.5,1763.6152322714838,3110338.6875
2,500,600,7500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,7500,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,7500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,7500,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,8000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,8000,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,8000,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,8000,4,29778,28714.5,28714.5,1063.5,1131032.25
2,500,600,8500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,8500,2,7878,7878.0,7878.0,0.0,0.0
2,500,600,8500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,8500,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,9000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,9000,2,9191,8534.5,8534.5,656.5,430992.25
2,500,600,9000,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,9000,4,27651,26587.5,26587.5,1063.5,1131032.25
2,500,600,9500,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,9500,2,7878,7878.0,7878.0,0.0,0.0
2,500,600,9500,3,17200,17200.0,17200.0,0.0,0.0
2,500,600,9500,4,27651,27119.25,27651.0,921.0180169247506,848274.1875
2,500,600,10000,1,3624,3624.0,3624.0,0.0,0.0
2,500,600,10000,2,9191,9191.0,9191.0,0.0,0.0
2,500,600,10000,3,18920,18060.0,18060.0,860.0,739600.0
2,500,600,10000,4,27651,27651.0,27651.0,0.0,0.0
2,500,700,1,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,1,2,7182,7182.0,7182.0,0.0,0.0
2,500,700,1,3,15460,14687.0,14687.0,773.0,597529.0
2,500,700,1,4,26530,26056.25,26530.0,820.5590700857556,673317.1875
2,500,700,500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,500,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,500,4,24635,24635.0,24635.0,0.0,0.0
2,500,700,1000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,1000,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,1000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,1000,4,28425,26530.0,26530.0,1895.0,3591025.0
2,500,700,1500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,1500,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,1500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,1500,4,24635,23687.5,23687.5,947.5,897756.25
2,500,700,2000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,2000,2,9576,8379.0,8379.0,1197.0,1432809.0
2,500,700,2000,3,17006,16233.0,16233.0,773.0,597529.0
2,500,700,2000,4,26530,25108.75,25582.5,1571.2509944308706,2468829.6875
2,500,700,2500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,2500,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,2500,3,17006,16233.0,16233.0,773.0,597529.0
2,500,700,2500,4,24635,24161.25,24635.0,820.5590700857556,673317.1875
2,500,700,3000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,3000,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,3000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,3000,4,26530,25582.5,25582.5,947.5,897756.25
2,500,700,3500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,3500,2,7182,7182.0,7182.0,0.0,0.0
2,500,700,3500,3,15460,15073.5,15460.0,669.4376371253711,448146.75
2,500,700,3500,4,26530,25108.75,25582.5,1571.2509944308706,2468829.6875
2,500,700,4000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,4000,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,4000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,4000,4,24635,24161.25,24635.0,820.5590700857556,673317.1875
2,500,700,4500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,4500,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,4500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,4500,4,24635,23687.5,23687.5,947.5,897756.25
2,500,700,5000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,5000,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,5000,3,15460,14687.0,14687.0,773.0,597529.0
2,500,700,5000,4,28425,26056.25,26530.0,2461.677210257267,6059854.6875
2,500,700,5500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,5500,2,8379,8379.0,8379.0,0.0,0.0
2,500,700,5500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,5500,4,26530,25582.5,25582.5,947.5,897756.25
2,500,700,6000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,6000,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,6000,3,13914,13914.0,13914.0,0.0,0.0
2,500,700,6000,4,28425,26530.0,27477.5,2320.8915312870613,5386537.5
2,500,700,6500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,6500,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,6500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,6500,4,24635,24635.0,24635.0,0.0,0.0
2,500,700,7000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,7000,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,7000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,7000,4,24635,23687.5,23687.5,947.5,897756.25
2,500,700,7500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,7500,2,7182,7182.0,7182.0,0.0,0.0
2,500,700,7500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,7500,4,26530,26056.25,26530.0,820.5590700857556,673317.1875
2,500,700,8000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,8000,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,8000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,8000,4,26530,24635.0,24635.0,1895.0,3591025.0
2,500,700,8500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,8500,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,8500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,8500,4,24635,23687.5,23687.5,947.5,897756.25
2,500,700,9000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,9000,2,9576,8678.25,8977.5,992.4999685138534,985056.1875
2,500,700,9000,3,15460,15073.5,15460.0,669.4376371253711,448146.75
2,500,700,9000,4,24635,23687.5,23687.5,947.5,897756.25
2,500,700,9500,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,9500,2,8379,7780.5,7780.5,598.5,358202.25
2,500,700,9500,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,9500,4,26530,25582.5,26530.0,1641.1181401715112,2693268.75
2,500,700,10000,1,3392,3392.0,3392.0,0.0,0.0
2,500,700,10000,2,7182,7182.0,7182.0,0.0,0.0
2,500,700,10000,3,15460,15460.0,15460.0,0.0,0.0
2,500,700,10000,4,26530,26530.0,26530.0,0.0,0.0
2,500,800,1,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,1,2,7770,7770.0,7770.0,0.0,0.0
2,500,800,1,3,12735,12735.0,12735.0,0.0,0.0
2,500,800,1,4,22360,21930.0,22360.0,744.7818472546172,554700.0
2,500,800,500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,500,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,500,3,14150,13442.5,13442.5,707.5,500556.25
2,500,800,500,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,1000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,1000,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,1000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,1000,4,22360,21930.0,22360.0,744.7818472546172,554700.0
2,500,800,1500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,1500,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,1500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,1500,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,2000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,2000,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,2000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,2000,4,25800,24080.0,24940.0,2106.561178793533,4437600.0
2,500,800,2500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,2500,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,2500,3,15565,14503.75,14857.5,1173.2560195882227,1376529.6875
2,500,800,2500,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,3000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,3000,2,8880,8047.5,8325.0,920.3633793236235,847068.75
2,500,800,3000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,3000,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,3500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,3500,2,8880,8047.5,8325.0,920.3633793236235,847068.75
2,500,800,3500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,3500,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,4000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,4000,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,4000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,4000,4,24080,23650.0,24080.0,744.7818472546172,554700.0
2,500,800,4500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,4500,2,8880,8325.0,8880.0,961.2881982007269,924075.0
2,500,800,4500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,4500,4,25800,24510.0,25800.0,2234.3455417638515,4992300.0
2,500,800,5000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,5000,2,8880,8047.5,8325.0,920.3633793236235,847068.75
2,500,800,5000,3,14150,13796.25,14150.0,612.7129731774903,375417.1875
2,500,800,5000,4,24080,22790.0,23220.0,1426.148659852822,2033900.0
2,500,800,5500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,5500,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,5500,3,14150,13796.25,14150.0,612.7129731774903,375417.1875
2,500,800,5500,4,22360,21930.0,22360.0,744.7818472546172,554700.0
2,500,800,6000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,6000,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,6000,3,14150,13442.5,13442.5,707.5,500556.25
2,500,800,6000,4,24080,24080.0,24080.0,0.0,0.0
2,500,800,6500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,6500,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,6500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,6500,4,24080,22790.0,23220.0,1426.148659852822,2033900.0
2,500,800,7000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,7000,2,7770,7770.0,7770.0,0.0,0.0
2,500,800,7000,3,15565,14857.5,14857.5,707.5,500556.25
2,500,800,7000,4,24080,23220.0,23220.0,860.0,739600.0
2,500,800,7500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,7500,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,7500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,7500,4,25800,24510.0,24940.0,1426.148659852822,2033900.0
2,500,800,8000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,8000,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,8000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,8000,4,27520,24940.0,24940.0,2580.0,6656400.0
2,500,800,8500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,8500,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,8500,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,8500,4,22360,22360.0,22360.0,0.0,0.0
2,500,800,9000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,9000,2,7770,7215.0,7215.0,555.0,308025.0
2,500,800,9000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,9000,4,24080,23220.0,23220.0,860.0,739600.0
2,500,800,9500,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,9500,2,8880,8325.0,8880.0,961.2881982007269,924075.0
2,500,800,9500,3,14150,13796.25,14150.0,612.7129731774903,375417.1875
2,500,800,9500,4,22360,21500.0,21500.0,860.0,739600.0
2,500,800,10000,1,3220,3220.0,3220.0,0.0,0.0
2,500,800,10000,2,6660,6660.0,6660.0,0.0,0.0
2,500,800,10000,3,14150,14150.0,14150.0,0.0,0.0
2,500,800,10000,4,22360,21500.0,21500.0,860.0,739600.0
2,500,900,1,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,1,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,1,3,13130,12473.5,12473.5,656.5,430992.25
2,500,900,1,4,20605,19812.5,19812.5,792.5,628056.25
2,500,900,500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,500,2,7294,7294.0,7294.0,0.0,0.0
2,500,900,500,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,500,4,20605,20208.75,20605.0,686.3251324991676,471042.1875
2,500,900,1000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,1000,2,8336,7815.0,7815.0,521.0,271441.0
2,500,900,1000,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,1000,4,22190,21793.75,22190.0,686.3251324991676,471042.1875
2,500,900,1500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,1500,2,8336,7554.5,7815.0,863.9807578875817,746462.75
2,500,900,1500,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,1500,4,22190,21397.5,21397.5,792.5,628056.25
2,500,900,2000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,2000,2,8336,7554.5,7815.0,863.9807578875817,746462.75
2,500,900,2000,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,2000,4,23775,22586.25,23775.0,2058.975397497503,4239379.6875
2,500,900,2500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,2500,2,7294,7294.0,7294.0,0.0,0.0
2,500,900,2500,3,13130,12473.5,13130.0,1137.091355168968,1292976.75
2,500,900,2500,4,20605,20605.0,20605.0,0.0,0.0
2,500,900,3000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,3000,2,6252,6252.0,6252.0,0.0,0.0
2,500,900,3000,3,13130,12801.75,13130.0,568.545677584484,323244.1875
2,500,900,3000,4,20605,19812.5,19812.5,792.5,628056.25
2,500,900,3500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,3500,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,3500,3,14443,13786.5,13786.5,656.5,430992.25
2,500,900,3500,4,22190,21793.75,22190.0,686.3251324991676,471042.1875
2,500,900,4000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,4000,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,4000,3,13130,12801.75,13130.0,568.545677584484,323244.1875
2,500,900,4000,4,22190,21001.25,21397.5,1314.2125731783271,1727154.6875
2,500,900,4500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,4500,2,6252,6252.0,6252.0,0.0,0.0
2,500,900,4500,3,13130,12473.5,12473.5,656.5,430992.25
2,500,900,4500,4,22190,21397.5,22190.0,1372.6502649983352,1884168.75
2,500,900,5000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,5000,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,5000,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,5000,4,22190,21001.25,21397.5,1314.2125731783271,1727154.6875
2,500,900,5500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,5500,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,5500,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,5500,4,20605,20605.0,20605.0,0.0,0.0
2,500,900,6000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,6000,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,6000,3,15756,14771.25,15099.5,1088.68208743416,1185228.6875
2,500,900,6000,4,23775,23775.0,23775.0,0.0,0.0
2,500,900,6500,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,6500,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,6500,3,13130,13130.0,13130.0,0.0,0.0
2,500,900,6500,4,20605,19812.5,19812.5,792.5,628056.25
2,500,900,7000,1,3084,3084.0,3084.0,0.0,0.0
2,500,900,7000,2,7294,6773.0,6773.0,521.0,271441.0
2,500,900,7000,3,13130,12473.5,12473.5,656.5,430992.25
2,500,900,7000,4,20605,20208.75,20605.0,686.3251324991676,471042.1875
